Артикул продукции,Наименование продукции,Цех,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
330012233427,Железная штука №330012233427,544,0.0,5717.0,0.0,0.0,0.0,0.0,2538.0,949.0,1549.0,487.0,3127.0,6374.0,3342.0,2369.0,1803.0,2664.0,693.0,1739.0,2173.0,3795.0,1603.0,1689.0,2046.0,2680.0,2371.0,0.0,1722.0,319.0,0.0,1518.0,1410.0,0.0,0.0,250.0,885.0,0.0
330012233427,Железная штука №330012233427,555,86.0,1100.0,0.0,1446.0,0.0,1652.0,1511.0,1849.0,523.0,3422.0,3678.0,0.0,3209.0,2291.0,0.0,786.0,4610.0,0.0,1050.0,1546.0,1804.0,0.0,1706.0,750.0,453.0,2610.0,132.0,3519.0,0.0,0.0,260.0,3178.0,3669.0,2274.0,0.0,0.0
330012233428,Железная штука №330012233428,511,185.0,2460.0,1189.0,0.0,1728.0,1145.0,648.0,3010.0,3360.0,0.0,0.0,2814.0,1436.0,608.0,2129.0,2298.0,4947.0,2284.0,1579.0,901.0,1472.0,0.0,1009.0,3549.0,0.0,2054.0,3995.0,3064.0,0.0,0.0,358.0,1114.0,274.0,0.0,2525.0,0.0
330012233428,Железная штука №330012233428,522,0.0,0.0,307.0,1219.0,0.0,4212.0,1094.0,676.0,3298.0,0.0,791.0,533.0,2498.0,0.0,694.0,181.0,1657.0,1717.0,1247.0,1075.0,1698.0,2174.0,511.0,1582.0,0.0,1768.0,0.0,514.0,3397.0,2495.0,590.0,4053.0,1207.0,277.0,1755.0,0.0
330012233428,Железная штука №330012233428,533,0.0,2110.0,175.0,92.0,1413.0,1525.0,0.0,3141.0,5064.0,2130.0,2858.0,2604.0,1600.0,2009.0,1758.0,473.0,902.0,1660.0,309.0,576.0,5292.0,617.0,0.0,1175.0,1711.0,867.0,377.0,0.0,1281.0,198.0,920.0,360.0,1638.0,9394.0,3298.0,900.0
330012233428,Железная штука №330012233428,544,535.0,0.0,2527.0,1849.0,1280.0,0.0,4970.0,1243.0,1087.0,0.0,1124.0,491.0,1962.0,2042.0,1054.0,3897.0,558.0,3186.0,5086.0,1707.0,1581.0,0.0,0.0,2742.0,1027.0,4209.0,2492.0,2719.0,0.0,955.0,1320.0,976.0,855.0,482.0,1996.0,985.0
330012233428,Железная штука №330012233428,555,1314.0,2407.0,4131.0,2781.0,425.0,3465.0,732.0,1898.0,1118.0,2045.0,537.0,322.0,563.0,1191.0,1231.0,783.0,4326.0,0.0,187.0,983.0,3100.0,487.0,0.0,1319.0,474.0,0.0,0.0,0.0,94.0,1079.0,2381.0,1919.0,144.0,3571.0,6428.0,1905.0
330012233429,Железная штука №330012233429,511,3693.0,0.0,1431.0,261.0,1904.0,2096.0,427.0,696.0,2379.0,1264.0,2199.0,0.0,1405.0,1052.0,725.0,0.0,0.0,1960.0,0.0,1590.0,381.0,0.0,0.0,216.0,0.0,0.0,1360.0,0.0,1571.0,18.0,0.0,465.0,1019.0,2831.0,0.0,275.0
330012233429,Железная штука №330012233429,522,382.0,1676.0,0.0,0.0,962.0,149.0,996.0,4740.0,917.0,546.0,668.0,155.0,6696.0,760.0,3193.0,2554.0,0.0,2592.0,364.0,1024.0,4692.0,112.0,0.0,217.0,2307.0,2067.0,3029.0,2153.0,2032.0,3640.0,967.0,1512.0,84.0,861.0,312.0,0.0
330012233429,Железная штука №330012233429,533,434.0,0.0,0.0,3935.0,0.0,417.0,1447.0,470.0,0.0,1855.0,2038.0,244.0,958.0,442.0,0.0,1405.0,4017.0,4082.0,0.0,0.0,1540.0,1454.0,5619.0,627.0,0.0,0.0,0.0,1105.0,1245.0,152.0,0.0,4004.0,200.0,0.0,654.0,3290.0
330012233429,Железная штука №330012233429,544,1143.0,0.0,0.0,218.0,276.0,1671.0,0.0,0.0,0.0,2446.0,0.0,1617.0,2014.0,4101.0,728.0,214.0,0.0,2059.0,994.0,0.0,2266.0,954.0,0.0,1862.0,0.0,0.0,0.0,464.0,541.0,1030.0,0.0,0.0,0.0,848.0,3460.0,0.0
330012233429,Железная штука №330012233429,555,0.0,1298.0,0.0,364.0,1565.0,1279.0,459.0,2952.0,0.0,1916.0,1655.0,0.0,0.0,3364.0,2126.0,0.0,257.0,0.0,2187.0,0.0,1241.0,0.0,3493.0,2705.0,0.0,389.0,0.0,930.0,0.0,520.0,2694.0,0.0,1747.0,2253.0,446.0,2518.0
330012233430,Железная штука №330012233430,511,4869.0,355.0,0.0,1287.0,0.0,453.0,249.0,0.0,1608.0,3056.0,5848.0,1653.0,333.0,0.0,71.0,1315.0,803.0,0.0,0.0,2002.0,147.0,423.0,0.0,498.0,0.0,0.0,743.0,554.0,640.0,1015.0,0.0,873.0,6011.0,2776.0,4034.0,2753.0
330012233430,Железная штука №330012233430,522,1446.0,740.0,917.0,190.0,0.0,280.0,978.0,3459.0,0.0,0.0,2415.0,340.0,1024.0,1014.0,608.0,2215.0,0.0,3567.0,1119.0,2441.0,572.0,5525.0,4245.0,1773.0,1243.0,194.0,1499.0,861.0,0.0,779.0,0.0,1707.0,3993.0,0.0,0.0,431.0
330012233430,Железная штука №330012233430,533,4999.0,1925.0,0.0,2187.0,0.0,940.0,3190.0,0.0,2265.0,0.0,658.0,0.0,797.0,1761.0,2821.0,948.0,3409.0,3950.0,309.0,4776.0,0.0,665.0,1474.0,0.0,1607.0,951.0,520.0,1461.0,0.0,479.0,378.0,2322.0,1437.0,3030.0,806.0,209.0
330012233430,Железная штука №330012233430,544,2014.0,245.0,367.0,808.0,0.0,0.0,4170.0,0.0,2458.0,1422.0,240.0,0.0,1569.0,0.0,398.0,0.0,2129.0,1147.0,2503.0,4899.0,753.0,0.0,1287.0,934.0,989.0,0.0,397.0,0.0,765.0,3351.0,0.0,304.0,1286.0,1362.0,1302.0,0.0
330012233430,Железная штука №330012233430,555,1153.0,0.0,4410.0,873.0,205.0,2617.0,2455.0,1912.0,1606.0,0.0,1015.0,0.0,702.0,1072.0,484.0,507.0,1517.0,1095.0,1909.0,1316.0,0.0,2380.0,1706.0,6136.0,0.0,110.0,0.0,1380.0,1400.0,0.0,0.0,1649.0,3182.0,487.0,649.0,0.0
330012233431,Железная штука №330012233431,511,2452.0,1831.0,986.0,3258.0,3152.0,596.0,454.0,1415.0,0.0,0.0,0.0,0.0,1708.0,1987.0,2163.0,2799.0,3283.0,535.0,1357.0,428.0,596.0,332.0,3243.0,2739.0,71.0,0.0,0.0,755.0,2252.0,2119.0,1465.0,0.0,0.0,1656.0,0.0,5216.0
330012233431,Железная штука №330012233431,522,4505.0,0.0,1471.0,0.0,1371.0,5660.0,1209.0,594.0,2133.0,389.0,2169.0,0.0,0.0,1381.0,3027.0,2357.0,643.0,2517.0,1505.0,438.0,0.0,2081.0,2065.0,415.0,279.0,1850.0,886.0,3750.0,0.0,1101.0,938.0,419.0,924.0,889.0,772.0,0.0
330012233431,Железная штука №330012233431,533,5764.0,825.0,168.0,2955.0,3865.0,0.0,1171.0,3187.0,682.0,907.0,0.0,696.0,548.0,192.0,5921.0,639.0,2747.0,3235.0,0.0,326.0,1846.0,0.0,2756.0,0.0,2218.0,733.0,0.0,254.0,1918.0,608.0,0.0,2274.0,0.0,1367.0,2107.0,0.0
330012233431,Железная штука №330012233431,544,0.0,1644.0,0.0,1355.0,460.0,496.0,1962.0,2065.0,742.0,1149.0,924.0,1116.0,0.0,1793.0,583.0,87.0,622.0,0.0,0.0,2679.0,1426.0,864.0,3368.0,1916.0,342.0,448.0,2804.0,0.0,0.0,0.0,260.0,1100.0,2897.0,1436.0,981.0,696.0
330012233431,Железная штука №330012233431,555,407.0,45.0,355.0,1908.0,2771.0,2571.0,0.0,1548.0,1740.0,0.0,2496.0,2888.0,1162.0,240.0,1505.0,1625.0,805.0,0.0,1067.0,5948.0,1354.0,0.0,2778.0,2462.0,1018.0,0.0,218.0,983.0,0.0,1158.0,6314.0,0.0,972.0,1704.0,2032.0,0.0
330012233432,Железная штука №330012233432,511,1829.0,1076.0,1602.0,135.0,1143.0,0.0,2054.0,2517.0,3649.0,907.0,0.0,402.0,350.0,1377.0,2472.0,0.0,640.0,2088.0,265.0,2683.0,1973.0,1275.0,0.0,0.0,1271.0,0.0,1725.0,995.0,1664.0,635.0,504.0,3699.0,1510.0,822.0,0.0,3602.0
330012233432,Железная штука №330012233432,522,2067.0,0.0,2007.0,451.0,1074.0,0.0,2393.0,0.0,213.0,1337.0,926.0,1484.0,0.0,0.0,0.0,348.0,3187.0,5150.0,1801.0,0.0,907.0,4718.0,714.0,1079.0,0.0,2303.0,2385.0,0.0,0.0,3036.0,2808.0,2030.0,692.0,854.0,1341.0,215.0
330012233432,Железная штука №330012233432,533,1882.0,0.0,3484.0,175.0,2403.0,330.0,739.0,202.0,0.0,4011.0,1869.0,227.0,234.0,0.0,1353.0,1747.0,1337.0,1525.0,1768.0,1498.0,1010.0,426.0,1455.0,0.0,251.0,0.0,206.0,1648.0,2242.0,448.0,0.0,185.0,3686.0,2416.0,301.0,2493.0
330012233432,Железная штука №330012233432,544,333.0,279.0,0.0,0.0,2529.0,230.0,829.0,329.0,0.0,0.0,1752.0,2217.0,4561.0,4359.0,274.0,0.0,888.0,2323.0,5698.0,696.0,2463.0,509.0,83.0,1009.0,1903.0,1534.0,0.0,1059.0,167.0,1824.0,0.0,538.0,2180.0,0.0,0.0,257.0
330012233432,Железная штука №330012233432,555,2844.0,0.0,3064.0,526.0,564.0,613.0,2556.0,2332.0,3007.0,0.0,534.0,1103.0,804.0,1121.0,0.0,0.0,2045.0,334.0,1620.0,0.0,1409.0,0.0,1859.0,2009.0,1945.0,2715.0,331.0,1080.0,1475.0,170.0,0.0,1979.0,2328.0,1241.0,1078.0,2936.0
330012233433,Железная штука №330012233433,511,0.0,275.0,255.0,0.0,4429.0,1517.0,224.0,4768.0,1080.0,261.0,2951.0,1239.0,2051.0,0.0,5176.0,0.0,1292.0,0.0,0.0,2297.0,992.0,473.0,0.0,2342.0,2960.0,0.0,0.0,0.0,1663.0,496.0,801.0,222.0,0.0,3052.0,1809.0,1117.0
330012233433,Железная штука №330012233433,522,0.0,1730.0,2808.0,1808.0,5248.0,4365.0,5403.0,1209.0,201.0,0.0,2245.0,1800.0,1456.0,0.0,1419.0,1789.0,0.0,721.0,0.0,0.0,781.0,1167.0,1325.0,2776.0,328.0,0.0,0.0,2607.0,2416.0,312.0,1207.0,1903.0,2950.0,1555.0,0.0,0.0
330012233433,Железная штука №330012233433,533,0.0,188.0,0.0,3599.0,664.0,263.0,1372.0,572.0,2863.0,2611.0,0.0,0.0,0.0,0.0,0.0,5186.0,0.0,1004.0,3136.0,971.0,1271.0,99.0,3250.0,2869.0,0.0,0.0,3034.0,776.0,1536.0,1123.0,2691.0,0.0,2603.0,120.0,0.0,1014.0
330012233433,Железная штука №330012233433,544,648.0,1536.0,1389.0,3004.0,412.0,0.0,2348.0,475.0,345.0,776.0,0.0,2586.0,3844.0,0.0,1672.0,3345.0,0.0,580.0,815.0,0.0,1696.0,972.0,686.0,0.0,73.0,1064.0,1226.0,0.0,2741.0,0.0,975.0,702.0,4244.0,1851.0,160.0,2861.0
330012233433,Железная штука №330012233433,555,3685.0,0.0,1001.0,432.0,2560.0,0.0,598.0,0.0,378.0,2720.0,470.0,1412.0,2142.0,1838.0,0.0,2163.0,234.0,3843.0,0.0,0.0,1395.0,0.0,252.0,2178.0,0.0,0.0,0.0,892.0,0.0,0.0,2189.0,474.0,0.0,1592.0,441.0,523.0
330012233434,Железная штука №330012233434,511,0.0,1078.0,3222.0,8115.0,103.0,1249.0,2368.0,921.0,1421.0,1301.0,1641.0,215.0,1658.0,0.0,566.0,0.0,0.0,198.0,1818.0,1623.0,1125.0,1191.0,407.0,1312.0,533.0,1664.0,1508.0,0.0,682.0,0.0,304.0,2923.0,315.0,221.0,0.0,1457.0
330012233434,Железная штука №330012233434,522,0.0,2911.0,2107.0,0.0,526.0,4721.0,854.0,3270.0,232.0,488.0,4138.0,0.0,2994.0,1181.0,1765.0,828.0,548.0,0.0,0.0,2321.0,2494.0,2080.0,1852.0,234.0,0.0,1023.0,2534.0,180.0,733.0,0.0,763.0,171.0,1299.0,926.0,2460.0,1253.0
330012233434,Железная штука №330012233434,533,3200.0,0.0,0.0,515.0,2512.0,2967.0,310.0,2235.0,396.0,1772.0,2664.0,1423.0,3011.0,1692.0,745.0,378.0,971.0,1617.0,617.0,0.0,1609.0,0.0,1737.0,1568.0,1320.0,1811.0,2635.0,148.0,1736.0,2308.0,0.0,3322.0,476.0,0.0,548.0,0.0
330012233434,Железная штука №330012233434,544,0.0,1195.0,671.0,3498.0,142.0,2523.0,217.0,151.0,0.0,975.0,1578.0,4325.0,194.0,0.0,6103.0,907.0,1372.0,893.0,501.0,1186.0,1525.0,1242.0,0.0,932.0,0.0,1538.0,0.0,3426.0,0.0,2057.0,0.0,709.0,3156.0,0.0,3277.0,2402.0
330012233434,Железная штука №330012233434,555,1601.0,2910.0,1076.0,3616.0,943.0,0.0,1179.0,1982.0,458.0,1262.0,1515.0,0.0,0.0,0.0,2507.0,1497.0,1232.0,2209.0,2709.0,0.0,2322.0,1755.0,495.0,2056.0,97.0,495.0,1597.0,145.0,2158.0,2142.0,0.0,282.0,1026.0,2783.0,3089.0,830.0
330012233435,Железная штука №330012233435,511,1724.0,127.0,297.0,332.0,0.0,4377.0,3115.0,164.0,1660.0,1475.0,2631.0,1682.0,0.0,3498.0,2974.0,0.0,0.0,3383.0,0.0,346.0,579.0,3031.0,0.0,2512.0,0.0,191.0,1010.0,2950.0,315.0,1556.0,0.0,538.0,845.0,1378.0,1136.0,1576.0
330012233435,Железная штука №330012233435,522,0.0,0.0,2288.0,1707.0,0.0,1798.0,2044.0,233.0,3827.0,630.0,0.0,804.0,3511.0,0.0,0.0,0.0,2415.0,473.0,1652.0,3950.0,2511.0,0.0,2813.0,0.0,0.0,797.0,2188.0,0.0,719.0,1652.0,260.0,365.0,0.0,0.0,753.0,2253.0
330012233435,Железная штука №330012233435,533,0.0,1237.0,365.0,367.0,369.0,2960.0,1843.0,469.0,1101.0,1747.0,203.0,378.0,2868.0,201.0,0.0,2842.0,0.0,3477.0,2504.0,1990.0,2247.0,1467.0,0.0,0.0,0.0,1855.0,2595.0,0.0,2312.0,2907.0,745.0,7248.0,197.0,1976.0,0.0,933.0
330012233435,Железная штука №330012233435,544,1552.0,0.0,445.0,1548.0,847.0,2303.0,279.0,3211.0,1416.0,697.0,470.0,485.0,2799.0,0.0,190.0,1145.0,1715.0,0.0,2774.0,244.0,0.0,3749.0,1491.0,2160.0,3998.0,3532.0,630.0,193.0,790.0,3482.0,1003.0,2597.0,0.0,0.0,0.0,405.0
330012233435,Железная штука №330012233435,555,4075.0,293.0,2863.0,0.0,190.0,0.0,0.0,3141.0,613.0,2041.0,2415.0,382.0,898.0,5394.0,1916.0,116.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,1765.0,1026.0,1122.0,1763.0,890.0,0.0,284.0,1328.0,797.0,1517.0,241.0,593.0
330012233436,Железная штука №330012233436,511,0.0,261.0,0.0,2245.0,324.0,619.0,935.0,1066.0,0.0,1988.0,0.0,0.0,4235.0,1429.0,3958.0,278.0,3562.0,801.0,497.0,727.0,232.0,3544.0,262.0,3218.0,1694.0,1361.0,186.0,1607.0,1383.0,2242.0,4593.0,1897.0,0.0,0.0,2125.0,799.0
330012233436,Железная штука №330012233436,522,115.0,1357.0,1777.0,740.0,4356.0,0.0,2120.0,444.0,0.0,2986.0,647.0,1545.0,1193.0,0.0,0.0,529.0,90.0,373.0,1106.0,319.0,639.0,2630.0,60.0,0.0,1066.0,2380.0,149.0,1235.0,1264.0,660.0,0.0,716.0,3009.0,3124.0,190.0,0.0
330012233436,Железная штука №330012233436,533,1377.0,1369.0,0.0,987.0,189.0,588.0,2829.0,2173.0,662.0,256.0,1478.0,3135.0,1815.0,1040.0,0.0,0.0,1189.0,1528.0,262.0,199.0,1385.0,1110.0,0.0,1782.0,3888.0,180.0,2715.0,0.0,215.0,460.0,1736.0,1676.0,0.0,794.0,2136.0,1227.0
330012233436,Железная штука №330012233436,544,4811.0,411.0,1465.0,256.0,1134.0,1900.0,491.0,656.0,1783.0,5778.0,1243.0,856.0,0.0,3300.0,185.0,1358.0,2019.0,3311.0,606.0,2442.0,2124.0,0.0,0.0,121.0,478.0,1283.0,3145.0,1189.0,943.0,808.0,0.0,893.0,2690.0,3570.0,0.0,0.0
330012233436,Железная штука №330012233436,555,2696.0,1176.0,0.0,2846.0,2005.0,2571.0,2192.0,1744.0,1037.0,1284.0,492.0,409.0,270.0,2192.0,72.0,726.0,3478.0,0.0,844.0,2103.0,456.0,0.0,660.0,115.0,5297.0,1106.0,197.0,2766.0,2035.0,1243.0,825.0,4764.0,0.0,0.0,0.0,489.0
330012233437,Железная штука №330012233437,511,2501.0,2360.0,0.0,208.0,0.0,625.0,1140.0,0.0,2948.0,785.0,0.0,1708.0,0.0,1883.0,897.0,0.0,474.0,941.0,0.0,1381.0,1412.0,57.0,804.0,615.0,1163.0,0.0,0.0,2010.0,1945.0,1928.0,583.0,486.0,1546.0,0.0,0.0,577.0
330012233437,Железная штука №330012233437,522,0.0,2419.0,0.0,1679.0,2066.0,2614.0,1420.0,3513.0,516.0,277.0,0.0,2091.0,340.0,0.0,139.0,1371.0,134.0,496.0,2524.0,1274.0,0.0,1776.0,2988.0,2648.0,862.0,1311.0,0.0,883.0,2439.0,640.0,678.0,0.0,1050.0,2260.0,2008.0,0.0
330012233437,Железная штука №330012233437,533,813.0,1153.0,1124.0,0.0,1195.0,0.0,1682.0,346.0,3096.0,623.0,2485.0,857.0,4034.0,215.0,3488.0,2112.0,0.0,0.0,1519.0,0.0,1478.0,2301.0,2127.0,144.0,146.0,426.0,0.0,1765.0,1563.0,2540.0,2468.0,2202.0,16.0,2080.0,811.0,1118.0
330012233437,Железная штука №330012233437,544,1030.0,1319.0,1840.0,2050.0,1616.0,425.0,381.0,0.0,2205.0,3096.0,241.0,0.0,0.0,1528.0,927.0,0.0,1986.0,0.0,0.0,1307.0,531.0,656.0,1432.0,0.0,445.0,1120.0,3154.0,341.0,2686.0,1590.0,0.0,0.0,947.0,1231.0,1903.0,1392.0
330012233437,Железная штука №330012233437,555,5422.0,0.0,0.0,0.0,4378.0,1344.0,892.0,2309.0,1644.0,0.0,2054.0,1540.0,0.0,0.0,2234.0,0.0,1093.0,2419.0,518.0,232.0,2630.0,0.0,1844.0,1751.0,0.0,759.0,1396.0,505.0,3177.0,432.0,0.0,0.0,305.0,0.0,1750.0,0.0
330012233438,Железная штука №330012233438,511,2556.0,1258.0,1824.0,1000.0,339.0,3382.0,44.0,2710.0,1256.0,1540.0,167.0,0.0,1653.0,996.0,4833.0,0.0,2597.0,618.0,6141.0,1272.0,4637.0,2066.0,2896.0,0.0,948.0,2004.0,967.0,2138.0,0.0,242.0,0.0,868.0,0.0,602.0,548.0,1355.0
330012233438,Железная штука №330012233438,522,847.0,674.0,2395.0,0.0,0.0,2571.0,810.0,934.0,3897.0,0.0,0.0,443.0,0.0,0.0,2549.0,0.0,206.0,785.0,694.0,0.0,3231.0,0.0,1271.0,0.0,1567.0,2374.0,1640.0,1544.0,2132.0,835.0,0.0,2015.0,1728.0,2462.0,0.0,1781.0
330012233438,Железная штука №330012233438,533,3373.0,3554.0,944.0,631.0,1042.0,2078.0,744.0,465.0,2250.0,2458.0,1043.0,1261.0,706.0,1938.0,0.0,310.0,1322.0,718.0,0.0,488.0,1709.0,1201.0,96.0,0.0,1066.0,0.0,0.0,438.0,309.0,1982.0,260.0,3027.0,0.0,652.0,2111.0,1836.0
330012233438,Железная штука №330012233438,544,3330.0,2357.0,1124.0,1340.0,766.0,1600.0,0.0,0.0,325.0,2458.0,0.0,375.0,0.0,2320.0,99.0,2074.0,2243.0,3425.0,0.0,2055.0,4012.0,2788.0,3121.0,62.0,1059.0,6475.0,850.0,108.0,1000.0,0.0,538.0,1748.0,0.0,0.0,1761.0,262.0
330012233438,Железная штука №330012233438,555,0.0,1122.0,2220.0,0.0,0.0,0.0,278.0,2449.0,0.0,2131.0,0.0,1235.0,1119.0,1864.0,1243.0,889.0,1601.0,1929.0,566.0,919.0,1293.0,473.0,384.0,527.0,0.0,0.0,2687.0,873.0,0.0,983.0,69.0,4068.0,378.0,1694.0,2895.0,0.0
330012233439,Железная штука №330012233439,511,1392.0,0.0,1723.0,467.0,0.0,869.0,1507.0,0.0,2333.0,894.0,290.0,0.0,0.0,0.0,0.0,1274.0,971.0,664.0,3788.0,296.0,2572.0,1664.0,3433.0,1285.0,296.0,2290.0,996.0,901.0,1579.0,2171.0,2578.0,157.0,753.0,3163.0,816.0,0.0
330012233439,Железная штука №330012233439,522,711.0,0.0,0.0,560.0,909.0,2408.0,448.0,0.0,0.0,0.0,1002.0,1572.0,87.0,0.0,0.0,0.0,2211.0,1909.0,255.0,30.0,341.0,533.0,771.0,3212.0,0.0,3337.0,2717.0,3257.0,862.0,0.0,469.0,559.0,0.0,1344.0,814.0,1097.0
330012233439,Железная штука №330012233439,533,0.0,946.0,443.0,1330.0,1797.0,1788.0,704.0,564.0,0.0,1213.0,2646.0,2126.0,0.0,576.0,1470.0,1518.0,3750.0,4930.0,4391.0,1296.0,1246.0,5130.0,588.0,0.0,217.0,1611.0,0.0,179.0,1932.0,1971.0,1150.0,1913.0,0.0,2687.0,570.0,0.0
330012233439,Железная штука №330012233439,544,826.0,1345.0,1413.0,0.0,310.0,2178.0,998.0,1385.0,2290.0,3091.0,1330.0,951.0,2577.0,1099.0,555.0,1185.0,3389.0,1643.0,263.0,2571.0,0.0,3458.0,2004.0,1983.0,0.0,2680.0,2179.0,548.0,1134.0,1669.0,1311.0,1429.0,2972.0,549.0,405.0,0.0
330012233439,Железная штука №330012233439,555,267.0,291.0,4111.0,670.0,1134.0,1580.0,0.0,0.0,1490.0,3345.0,1573.0,1820.0,2090.0,1796.0,1035.0,220.0,4372.0,0.0,1811.0,227.0,2127.0,2459.0,229.0,676.0,816.0,260.0,401.0,2771.0,0.0,0.0,0.0,0.0,41.0,659.0,1513.0,734.0
330012233440,Железная штука №330012233440,511,1127.0,1115.0,2184.0,1109.0,0.0,0.0,163.0,0.0,1397.0,232.0,1496.0,2423.0,0.0,0.0,553.0,327.0,431.0,1554.0,1152.0,158.0,0.0,319.0,2007.0,2826.0,352.0,2788.0,3115.0,692.0,187.0,1481.0,1357.0,381.0,985.0,0.0,0.0,427.0
330012233440,Железная штука №330012233440,522,2624.0,1712.0,1439.0,2026.0,1509.0,1161.0,0.0,3193.0,1184.0,2683.0,2340.0,573.0,2163.0,1774.0,1631.0,2158.0,798.0,2045.0,1979.0,0.0,0.0,1118.0,0.0,371.0,0.0,0.0,3410.0,2055.0,945.0,3837.0,0.0,437.0,1625.0,0.0,842.0,363.0
330012233440,Железная штука №330012233440,533,2697.0,438.0,865.0,927.0,307.0,2635.0,0.0,0.0,0.0,556.0,2115.0,1983.0,32.0,551.0,201.0,775.0,1695.0,2436.0,254.0,3474.0,591.0,0.0,1401.0,412.0,0.0,1365.0,2970.0,0.0,0.0,0.0,3151.0,1453.0,351.0,717.0,445.0,1694.0
330012233440,Железная штука №330012233440,544,3284.0,1726.0,616.0,1685.0,1022.0,0.0,0.0,2085.0,0.0,1566.0,1784.0,162.0,0.0,0.0,2378.0,0.0,0.0,728.0,3646.0,2059.0,2970.0,1020.0,2559.0,830.0,4655.0,1532.0,0.0,0.0,2520.0,4892.0,1921.0,0.0,1245.0,909.0,444.0,2407.0
330012233440,Железная штука №330012233440,555,437.0,0.0,197.0,0.0,4041.0,0.0,0.0,569.0,0.0,286.0,2163.0,236.0,182.0,5301.0,0.0,1721.0,564.0,406.0,0.0,1953.0,1572.0,350.0,2028.0,466.0,431.0,1527.0,655.0,975.0,0.0,0.0,0.0,2750.0,626.0,0.0,1788.0,1835.0
330012233441,Железная штука №330012233441,511,0.0,0.0,0.0,0.0,1817.0,0.0,0.0,1276.0,0.0,570.0,0.0,0.0,0.0,3140.0,186.0,951.0,1048.0,0.0,1142.0,0.0,558.0,1994.0,0.0,458.0,2168.0,0.0,0.0,1079.0,2681.0,979.0,0.0,2459.0,0.0,0.0,0.0,1793.0
330012233441,Железная штука №330012233441,522,1756.0,1508.0,1915.0,0.0,494.0,0.0,0.0,1170.0,573.0,0.0,1175.0,5891.0,374.0,0.0,0.0,493.0,0.0,279.0,0.0,0.0,1411.0,0.0,4886.0,0.0,276.0,1158.0,703.0,2926.0,0.0,239.0,0.0,582.0,968.0,1289.0,1538.0,4482.0
330012233441,Железная штука №330012233441,533,519.0,1475.0,1279.0,381.0,318.0,1857.0,0.0,0.0,1718.0,0.0,0.0,387.0,892.0,1846.0,0.0,368.0,0.0,1404.0,990.0,0.0,0.0,1715.0,415.0,4101.0,0.0,1902.0,1423.0,1516.0,748.0,465.0,0.0,227.0,0.0,1229.0,911.0,0.0
330012233441,Железная штука №330012233441,544,386.0,1413.0,609.0,3273.0,0.0,0.0,2480.0,0.0,0.0,1232.0,1149.0,0.0,2175.0,1470.0,899.0,0.0,0.0,466.0,121.0,1654.0,0.0,1166.0,0.0,928.0,0.0,2347.0,0.0,58.0,362.0,984.0,0.0,833.0,1699.0,1517.0,414.0,0.0
330012233441,Железная штука №330012233441,555,0.0,0.0,2774.0,0.0,1233.0,485.0,0.0,342.0,385.0,0.0,2183.0,1742.0,0.0,216.0,0.0,761.0,0.0,395.0,0.0,629.0,2153.0,234.0,0.0,218.0,1499.0,0.0,4045.0,0.0,0.0,204.0,892.0,0.0,1359.0,1205.0,3578.0,0.0
330012233442,Железная штука №330012233442,511,0.0,441.0,2363.0,1113.0,4311.0,1242.0,2332.0,321.0,324.0,392.0,117.0,39.0,5156.0,2533.0,1067.0,0.0,157.0,291.0,1967.0,0.0,153.0,2727.0,1038.0,1234.0,226.0,687.0,1388.0,700.0,0.0,0.0,4273.0,753.0,1038.0,319.0,990.0,2017.0
330012233442,Железная штука №330012233442,522,479.0,0.0,0.0,241.0,2259.0,1132.0,635.0,982.0,1076.0,2476.0,0.0,2832.0,2612.0,0.0,210.0,0.0,1830.0,417.0,2083.0,563.0,4666.0,1468.0,1068.0,2044.0,2411.0,0.0,2372.0,1083.0,2398.0,815.0,3442.0,291.0,2389.0,1535.0,67.0,1160.0
330012233442,Железная штука №330012233442,533,799.0,639.0,2206.0,957.0,0.0,407.0,1800.0,535.0,0.0,1961.0,199.0,1612.0,3530.0,0.0,208.0,0.0,1527.0,238.0,0.0,5593.0,1258.0,1700.0,0.0,0.0,684.0,1207.0,0.0,205.0,0.0,311.0,1865.0,1768.0,0.0,0.0,435.0,5098.0
330012233442,Железная штука №330012233442,544,1016.0,4417.0,478.0,0.0,712.0,2299.0,3432.0,2024.0,1376.0,1627.0,574.0,0.0,427.0,2142.0,2307.0,0.0,577.0,2325.0,1095.0,868.0,0.0,1708.0,0.0,806.0,3297.0,3301.0,1908.0,0.0,1260.0,0.0,0.0,0.0,1143.0,2546.0,776.0,682.0
330012233442,Железная штука №330012233442,555,2023.0,0.0,2927.0,2451.0,509.0,1450.0,1641.0,2553.0,0.0,0.0,557.0,0.0,0.0,1519.0,221.0,4735.0,201.0,490.0,1945.0,139.0,0.0,5194.0,0.0,0.0,3615.0,0.0,4085.0,2919.0,1294.0,191.0,0.0,0.0,948.0,1095.0,920.0,1212.0
